cusip,ticker,name,year,First_name,Last_name,Ethnicity,Country_of_Empl,FULLNAME,OWNLESS1,classification,indexname,RT_ID,Year_Term_Ends,Pcnt_Ctrl_Votingpower,female,Year_of_termination,Attend_LESS75_PCT,Age,Outside_Public_Boards,DirSince
00846U101,A,AGILENT TECHNOLOGIES INC.,2007,DAVID M.,LAWRENCE,CAUCASIAN,,DAVID M LAWRENCE,,I,S&P 500,5964,2011,,,,,67,3,1999
00846U101,A,AGILENT TECHNOLOGIES INC.,2007,JAMES G.,CULLEN,CAUCASIAN,,JAMES G CULLEN,,I,S&P 500,5964,2010,,,,,65,3,2000
00846U101,A,AGILENT TECHNOLOGIES INC.,2007,A. BARRY,RAND,AFRICAN-AMERICAN,,A RAND,,I,S&P 500,5964,2011,,,,,63,1,2000
00846U101,A,AGILENT TECHNOLOGIES INC.,2007,KOH BOON,HWEE,ASIAN,Singapore,KOH BOON HWEE,,I,S&P 500,5964,2009,1.3000,,,,57,4,2003
00846U101,A,AGILENT TECHNOLOGIES INC.,2007,ROBERT J.,HERBOLD,CAUCASIAN,USA,ROBERT J HERBOLD,,I,S&P 500,5964,2009,,,,,65,1,2000
00846U101,A,AGILENT TECHNOLOGIES INC.,2007,ROBERT L.,JOSS,CAUCASIAN,USA,ROBERT L JOSS,,I,S&P 500,5964,2010,,,,,66,1,2003
00846U101,A,AGILENT TECHNOLOGIES INC.,2007,PAUL N.,CLARK,UNKNOWN,,PAUL N CLARK,,I,S&P 500,5964,2010,,,,,60,0,2006
00846U101,A,AGILENT TECHNOLOGIES INC.,2007,WILLIAM P.,SULLIVAN,CAUCASIAN,USA,WILLIAM P SULLIVAN,,E,S&P 500,5964,2009,,,,,57,1,2005
00846U101,A,AGILENT TECHNOLOGIES INC.,2008,DAVID M.,LAWRENCE,CAUCASIAN,,DAVID M LAWRENCE,Yes,I,S&P 500,5964,2011,0.0000,,,,68,3,1999
00846U101,A,AGILENT TECHNOLOGIES INC.,2008,JAMES G.,CULLEN,CAUCASIAN,,JAMES G CULLEN,Yes,I,S&P 500,5964,2010,0.0000,,,,66,3,2000
00846U101,A,AGILENT TECHNOLOGIES INC.,2008,A. BARRY,RAND,AFRICAN-AMERICAN,,A RAND,Yes,I,S&P 500,5964,2011,0.0000,,,,64,1,2000
00846U101,A,AGILENT TECHNOLOGIES INC.,2008,KOH BOON,HWEE,ASIAN,Singapore,KOH BOON HWEE,,I,S&P 500,5964,2009,1.0000,,,,58,4,2003
00846U101,A,AGILENT TECHNOLOGIES INC.,2008,ROBERT J.,HERBOLD,CAUCASIAN,USA,ROBERT J HERBOLD,Yes,I,S&P 500,5964,2009,0.0000,,,,66,1,2000
00846U101,A,AGILENT TECHNOLOGIES INC.,2008,ROBERT L.,JOSS,CAUCASIAN,USA,ROBERT L JOSS,Yes,I,S&P 500,5964,2010,0.0000,,,,67,2,2003
00846U101,A,AGILENT TECHNOLOGIES INC.,2008,PAUL N.,CLARK,UNKNOWN,,PAUL N CLARK,Yes,I,S&P 500,5964,2010,0.0000,,,,61,0,2006
00846U101,A,AGILENT TECHNOLOGIES INC.,2008,HEIDI,KUNZ,CAUCASIAN,USA,HEIDI KUNZ,Yes,I,S&P 500,5964,2011,0.0000,Yes,,,54,0,2000
00846U101,A,AGILENT TECHNOLOGIES INC.,2008,WILLIAM P.,SULLIVAN,CAUCASIAN,USA,WILLIAM P SULLIVAN,Yes,E,S&P 500,5964,2009,0.0000,,,,59,1,2005
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2009,DAVID M.,LAWRENCE,CAUCASIAN,,DAVID M. LAWRENCE,Yes,I,S&P 500,,2012,,,,,69,3,1999
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2009,JAMES G.,CULLEN,CAUCASIAN,,JAMES G. CULLEN,Yes,I,S&P 500,,2011,,,,,67,3,2000
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2009,A. BARRY,RAND,AFRICAN-AMERICAN,,A. BARRY RAND,Yes,I,S&P 500,,2012,,,,,65,1,2000
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2009,KOH BOON,HWEE,ASIAN,Singapore,KOH BOON HWEE,Yes,I,S&P 500,,2013,,,,,59,4,2003
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2009,ROBERT J.,HERBOLD,CAUCASIAN,USA,ROBERT J. HERBOLD,Yes,I,S&P 500,,2013,,,,,67,0,2000
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2009,ROBERT L.,JOSS,CAUCASIAN,USA,ROBERT L. JOSS,Yes,I,S&P 500,,2011,,,,,68,1,2003
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2009,PAUL N.,CLARK,UNKNOWN,,PAUL N. CLARK,Yes,I,S&P 500,,2011,,,,,62,0,2006
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2009,HEIDI,KUNZ,CAUCASIAN,USA,HEIDI KUNZ,Yes,I,S&P 500,,2012,,Yes,,,55,0,2000
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2009,WILLIAM P.,SULLIVAN,CAUCASIAN,USA,WILLIAM P. SULLIVAN,Yes,E,S&P 500,,2013,,,,,59,2,2005
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2010,DAVID M.,LAWRENCE,CAUCASIAN,,DAVID M. LAWRENCE,Yes,I,S&P 500,,2011,,,,,70,2,1999
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2010,JAMES G.,CULLEN,CAUCASIAN,,JAMES G. CULLEN,Yes,I,S&P 500,,2013,,,,,68,3,2000
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2010,A. BARRY,RAND,AFRICAN-AMERICAN,USA,A. BARRY RAND,Yes,I,S&P 500,,2011,,,,,66,1,2000
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2010,KOH BOON,HWEE,ASIAN,Singapore,KOH BOON HWEE,Yes,I,S&P 500,,2012,,,,,60,3,2003
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2010,ROBERT J.,HERBOLD,CAUCASIAN,USA,ROBERT J. HERBOLD,Yes,I,S&P 500,,2012,,,,,68,0,2000
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2010,PAUL N.,CLARK,CAUCASIAN,USA,PAUL N. CLARK,Yes,I,S&P 500,,2013,,,,,64,2,2006
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2010,HEIDI,FIELDS,CAUCASIAN,USA,HEIDI FIELDS,Yes,I,S&P 500,,2011,,Yes,,,56,0,2000
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2010,WILLIAM P.,SULLIVAN,CAUCASIAN,USA,WILLIAM P. SULLIVAN,Yes,E,S&P 500,,2012,,,,,60,2,2005
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2011,DAVID M.,LAWRENCE,CAUCASIAN,,DAVID M. LAWRENCE,Yes,I,S&P 500,,2014,,,,,71,1,1999
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2011,JAMES G.,CULLEN,CAUCASIAN,,JAMES G. CULLEN,Yes,I,S&P 500,,2013,,,,,69,3,2000
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2011,A. BARRY,RAND,AFRICAN-AMERICAN,USA,A. BARRY RAND,Yes,I,S&P 500,,2014,,,,,67,1,2000
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2011,KOH BOON,HWEE,ASIAN,Singapore,KOH BOON HWEE,Yes,I,S&P 500,,2012,,,,,61,4,2003
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2011,ROBERT J.,HERBOLD,CAUCASIAN,USA,ROBERT J. HERBOLD,Yes,I,S&P 500,,2012,,,,,,1,2000
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2011,PAUL N.,CLARK,CAUCASIAN,USA,PAUL N. CLARK,Yes,I,S&P 500,,2013,,,,,65,2,2006
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2011,HEIDI,FIELDS,CAUCASIAN,USA,HEIDI FIELDS,Yes,I,S&P 500,,2014,,Yes,,,57,1,2000
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2011,TADATAKA,YAMADA,ASIAN,USA,TADATAKA YAMADA,Yes,I,S&P 500,,2013,0.0000,,,,66,1,2011
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2011,WILLIAM P.,SULLIVAN,CAUCASIAN,USA,WILLIAM P. SULLIVAN,Yes,E,S&P 500,,2012,,,,,62,2,2005
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2012,DAVID M.,LAWRENCE,CAUCASIAN,,DAVID M. LAWRENCE,Yes,I,S&P 500,,2014,,,,,72,1,1999
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2012,JAMES G.,CULLEN,CAUCASIAN,,JAMES G. CULLEN,Yes,I,S&P 500,,2013,,,,,70,3,2000
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2012,A. BARRY,RAND,BLACK/AFRICAN AMERICAN,USA,A. BARRY RAND,Yes,I,S&P 500,,2014,,,,,68,1,2000
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2012,BOON HWEE,KOH,ASIAN,Singapore,BOON HWEE KOH,Yes,I,S&P 500,,2015,,,,,62,4,2003
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2012,ROBERT J.,HERBOLD,CAUCASIAN,USA,ROBERT J. HERBOLD,Yes,I,S&P 500,,2015,,,,,,1,2000
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2012,PAUL N.,CLARK,CAUCASIAN,USA,PAUL N. CLARK,Yes,I,S&P 500,,2013,,,,,66,1,2006
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2012,HEIDI,FIELDS,CAUCASIAN,USA,HEIDI FIELDS,Yes,I,S&P 500,,2014,,Yes,,,58,1,2000
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2012,TADATAKA,YAMADA,ASIAN,USA,TADATAKA YAMADA,Yes,I,S&P 500,,2013,,,,,67,1,2011
00846U101,A,"AGILENT TECHNOLOGIES, INC.",2012,WILLIAM P.,SULLIVAN,CAUCASIAN,USA,WILLIAM P. SULLIVAN,Yes,E,S&P 500,,2015,,,,,63,2,2005
00751Y106,AAP,ADVANCE AUTO PARTS INC,2007,CARLOS A.,SALADRIGAS,HISPANIC,,CARLOS A SALADRIGAS,,I,S&P 400,6545,2009,,,,,59,1,2003
00751Y106,AAP,ADVANCE AUTO PARTS INC,2007,WILLIAM L.,SALTER,UNKNOWN,,WILLIAM L SALTER,,I,S&P 400,6545,2009,,,,,64,0,1999
00751Y106,AAP,ADVANCE AUTO PARTS INC,2007,LAWRENCE P.,CASTELLANI,UNKNOWN,,LAWRENCE P CASTELLANI,,L,S&P 400,6545,2009,,,2005,,62,0,2000
00751Y106,AAP,ADVANCE AUTO PARTS INC,2007,FRANCESCA M.,SPINELLI,UNKNOWN,USA,FRANCESCA M SPINELLI,,I,S&P 400,6545,2009,,Yes,,,54,0,2002
00751Y106,AAP,ADVANCE AUTO PARTS INC,2007,GILBERT T.,RAY,UNKNOWN,,GILBERT T RAY,,I,S&P 400,6545,2009,,,,,64,3,2002
00751Y106,AAP,ADVANCE AUTO PARTS INC,2007,JOHN C.,BROUILLARD,UNKNOWN,USA,JOHN C BROUILLARD,,I,S&P 400,6545,2009,,,,,59,1,2004
00751Y106,AAP,ADVANCE AUTO PARTS INC,2007,MICHAEL N.,COPPOLA,UNKNOWN,USA,MICHAEL N COPPOLA,,E,S&P 400,6545,2009,,,,,59,0,2004
00751Y106,AAP,ADVANCE AUTO PARTS INC,2007,DARREN R.,JACKSON,UNKNOWN,USA,DARREN R JACKSON,,I,S&P 400,6545,2009,,,,,43,0,2004
00751Y106,AAP,ADVANCE AUTO PARTS INC,2007,WILLIAM S.,OGLESBY,UNKNOWN,USA,WILLIAM S OGLESBY,,I,S&P 400,6545,2009,,,,,48,0,2004
00751Y106,AAP,ADVANCE AUTO PARTS INC,2007,NICHOLAS J.,LAHOWCHIC,UNKNOWN,,NICHOLAS J LAHOWCHIC,,I,S&P 400,6545,2009,,,,,60,1,2006
00751Y106,AAP,ADVANCE AUTO PARTS INC,2008,CARLOS A.,SALADRIGAS,HISPANIC,,CARLOS A SALADRIGAS,Yes,I,S&P 400,6545,2009,0.0000,,,,60,1,2003
00751Y106,AAP,ADVANCE AUTO PARTS INC,2008,LAWRENCE P.,CASTELLANI,UNKNOWN,USA,LAWRENCE P CASTELLANI,Yes,L,S&P 400,6545,2009,0.0000,,,,63,1,2000
00751Y106,AAP,ADVANCE AUTO PARTS INC,2008,FRANCESCA M.,SPINELLI,UNKNOWN,USA,FRANCESCA M SPINELLI,Yes,I,S&P 400,6545,2009,0.0000,Yes,,,55,0,2002
00751Y106,AAP,ADVANCE AUTO PARTS INC,2008,GILBERT T.,RAY,UNKNOWN,,GILBERT T RAY,Yes,I,S&P 400,6545,2009,0.0000,,,,64,2,2002
00751Y106,AAP,ADVANCE AUTO PARTS INC,2008,JOHN C.,BROUILLARD,CAUCASIAN,USA,JOHN C BROUILLARD,Yes,I,S&P 400,6545,2009,0.0000,,,,60,1,2004
00751Y106,AAP,ADVANCE AUTO PARTS INC,2008,DARREN R.,JACKSON,UNKNOWN,USA,DARREN R JACKSON,Yes,E,S&P 400,6545,2009,0.0000,,,,44,0,2004
00751Y106,AAP,ADVANCE AUTO PARTS INC,2008,WILLIAM S.,OGLESBY,UNKNOWN,USA,WILLIAM S OGLESBY,Yes,I,S&P 400,6545,2009,0.0000,,,,49,0,2004
00751Y106,AAP,ADVANCE AUTO PARTS INC,2008,NICHOLAS J.,LAHOWCHIC,UNKNOWN,,NICHOLAS J LAHOWCHIC,Yes,I,S&P 400,6545,2009,0.0000,,,,61,1,2006
00751Y106,AAP,ADVANCE AUTO PARTS INC,2009,JOHN F.,BERGSTROM,CAUCASIAN,USA,JOHN F. BERGSTROM,Yes,I,S&P 400,,2011,,,,,63,2,2008
00751Y106,AAP,ADVANCE AUTO PARTS INC,2009,CARLOS A.,SALADRIGAS,HISPANIC,USA,CARLOS A. SALADRIGAS,Yes,I,S&P 400,,2011,,,,,61,2,2003
00751Y106,AAP,ADVANCE AUTO PARTS INC,2009,FRANCESCA M.,SPINELLI,CAUCASIAN,USA,FRANCESCA M. SPINELLI,Yes,I,S&P 400,,2011,,Yes,,,56,0,2002
00751Y106,AAP,ADVANCE AUTO PARTS INC,2009,GILBERT T.,RAY,AFRICAN-AMERICAN,,GILBERT T. RAY,Yes,I,S&P 400,,2011,,,,,65,3,2002
00751Y106,AAP,ADVANCE AUTO PARTS INC,2009,JOHN C.,BROUILLARD,CAUCASIAN,USA,JOHN C. BROUILLARD,Yes,I,S&P 400,,2011,,,,,61,1,2004
00751Y106,AAP,ADVANCE AUTO PARTS INC,2009,DARREN R.,JACKSON,CAUCASIAN,USA,DARREN R. JACKSON,Yes,E,S&P 400,,2011,,,,,45,0,2004
00751Y106,AAP,ADVANCE AUTO PARTS INC,2009,WILLIAM S.,OGLESBY,CAUCASIAN,USA,WILLIAM S. OGLESBY,Yes,I,S&P 400,,2011,,,,,50,0,2004
00751Y106,AAP,"ADVANCE AUTO PARTS, INC.",2010,JOHN F.,BERGSTROM,CAUCASIAN,USA,JOHN F. BERGSTROM,Yes,I,S&P 400,,2011,,,,,64,2,2008
00751Y106,AAP,"ADVANCE AUTO PARTS, INC.",2010,CARLOS A.,SALADRIGAS,CAUCASIAN,USA,CARLOS A. SALADRIGAS,Yes,I,S&P 400,,2011,,,,,62,1,2003
00751Y106,AAP,"ADVANCE AUTO PARTS, INC.",2010,FRANCESCA M.,SPINELLI,CAUCASIAN,USA,FRANCESCA M. SPINELLI,Yes,I,S&P 400,,2011,,Yes,,,57,0,2002
00751Y106,AAP,"ADVANCE AUTO PARTS, INC.",2010,GILBERT T.,RAY,AFRICAN-AMERICAN,,GILBERT T. RAY,Yes,I,S&P 400,,2011,,,,,66,5,2002
00751Y106,AAP,"ADVANCE AUTO PARTS, INC.",2010,JOHN C.,BROUILLARD,CAUCASIAN,USA,JOHN C. BROUILLARD,Yes,I,S&P 400,,2011,,,,,62,0,2004
00751Y106,AAP,"ADVANCE AUTO PARTS, INC.",2010,FIONA P.,DIAS,AFRICAN-AMERICAN,USA,FIONA P. DIAS,Yes,I,S&P 400,,2011,,Yes,,,45,1,2009
00751Y106,AAP,"ADVANCE AUTO PARTS, INC.",2010,DARREN R.,JACKSON,CAUCASIAN,USA,DARREN R. JACKSON,Yes,E,S&P 400,,2011,,,,,46,0,2004
00751Y106,AAP,"ADVANCE AUTO PARTS, INC.",2010,WILLIAM S.,OGLESBY,CAUCASIAN,USA,WILLIAM S. OGLESBY,Yes,I,S&P 400,,2011,,,,,51,0,2004
00751Y106,AAP,"ADVANCE AUTO PARTS, INC.",2010,FRANCES X.,FREI,CAUCASIAN,USA,FRANCES X. FREI,Yes,I,S&P 400,,2011,,Yes,,,47,0,2009
00751Y106,AAP,"ADVANCE AUTO PARTS, INC.",2010,J. PAUL,RAINES,CAUCASIAN,USA,J. PAUL RAINES,Yes,I,S&P 400,,2011,,,,,46,0,2010
00751Y106,AAP,"ADVANCE AUTO PARTS, INC.",2011,JOHN F.,BERGSTROM,CAUCASIAN,USA,JOHN F. BERGSTROM,Yes,I,S&P 400,,2012,,,,,65,3,2008
00751Y106,AAP,"ADVANCE AUTO PARTS, INC.",2011,CARLOS A.,SALADRIGAS,HISPANIC,USA,CARLOS A. SALADRIGAS,Yes,I,S&P 400,,2012,,,,,63,1,2003
00751Y106,AAP,"ADVANCE AUTO PARTS, INC.",2011,GILBERT T.,RAY,AFRICAN-AMERICAN,,GILBERT T. RAY,Yes,I,S&P 400,,2012,,,,,67,5,2002
00751Y106,AAP,"ADVANCE AUTO PARTS, INC.",2011,JOHN C.,BROUILLARD,CAUCASIAN,USA,JOHN C. BROUILLARD,Yes,I,S&P 400,,2012,,,,,63,0,2004
00751Y106,AAP,"ADVANCE AUTO PARTS, INC.",2011,FIONA P.,DIAS,HISPANIC,USA,FIONA P. DIAS,Yes,I,S&P 400,,2012,,Yes,,,46,1,2009
00751Y106,AAP,"ADVANCE AUTO PARTS, INC.",2011,DARREN R.,JACKSON,CAUCASIAN,USA,DARREN R. JACKSON,Yes,E,S&P 400,,2012,,,,,47,0,2004
00751Y106,AAP,"ADVANCE AUTO PARTS, INC.",2011,WILLIAM S.,OGLESBY,CAUCASIAN,USA,WILLIAM S. OGLESBY,Yes,I,S&P 400,,2012,,,,,52,0,2004
00751Y106,AAP,"ADVANCE AUTO PARTS, INC.",2011,FRANCES X.,FREI,CAUCASIAN,USA,FRANCES X. FREI,Yes,I,S&P 400,,2012,,Yes,,,48,0,2009
00751Y106,AAP,"ADVANCE AUTO PARTS, INC.",2011,J. PAUL,RAINES,CAUCASIAN,USA,J. PAUL RAINES,Yes,I,S&P 400,,2012,,,,,48,0,2010
00751Y106,AAP,"ADVANCE AUTO PARTS, INC.",2012,JOHN F.,BERGSTROM,CAUCASIAN,USA,JOHN F. BERGSTROM,Yes,I,S&P 400,,2013,,,,,66,3,2008
00751Y106,AAP,"ADVANCE AUTO PARTS, INC.",2012,CARLOS A.,SALADRIGAS,HISPANIC/LATIN AMERICAN,USA,CARLOS A. SALADRIGAS,Yes,I,S&P 400,,2013,,,,,64,1,2003
00751Y106,AAP,"ADVANCE AUTO PARTS, INC.",2012,GILBERT T.,RAY,BLACK/AFRICAN AMERICAN,,GILBERT T. RAY,Yes,I,S&P 400,,2013,,,,,69,3,2002
00751Y106,AAP,"ADVANCE AUTO PARTS, INC.",2012,JOHN C.,BROUILLARD,CAUCASIAN,USA,JOHN C. BROUILLARD,Yes,I,S&P 400,,2013,,,,,64,0,2004
00751Y106,AAP,"ADVANCE AUTO PARTS, INC.",2012,FIONA P.,DIAS,HISPANIC/LATIN AMERICAN,USA,FIONA P. DIAS,Yes,I,S&P 400,,2013,,Yes,,,47,0,2009
00751Y106,AAP,"ADVANCE AUTO PARTS, INC.",2012,DARREN R.,JACKSON,CAUCASIAN,USA,DARREN R. JACKSON,Yes,E,S&P 400,,2013,,,,,48,0,2004
00751Y106,AAP,"ADVANCE AUTO PARTS, INC.",2012,WILLIAM S.,OGLESBY,CAUCASIAN,USA,WILLIAM S. OGLESBY,Yes,I,S&P 400,,2013,,,,,53,0,2004
00751Y106,AAP,"ADVANCE AUTO PARTS, INC.",2012,FRANCES X.,FREI,CAUCASIAN,USA,FRANCES X. FREI,Yes,I,S&P 400,,2013,,Yes,,,49,0,2009
00751Y106,AAP,"ADVANCE AUTO PARTS, INC.",2012,J. PAUL,RAINES,CAUCASIAN,USA,J. PAUL RAINES,Yes,I,S&P 400,,2013,,,,,49,0,2010
00751Y106,AAP,"ADVANCE AUTO PARTS, INC.",2012,JIMMIE L.,WADE,CAUCASIAN,,JIMMIE L. WADE,Yes,E,S&P 400,,2013,,,,,58,1,2011
037833100,AAPL,"APPLE, INC.",2007,MILLARD S.,DREXLER,UNKNOWN,USA,MILLARD S DREXLER,,I,S&P 500,3908,2009,,,,,63,1,1999
037833100,AAPL,"APPLE, INC.",2007,WILLIAM V.,CAMPBELL,CAUCASIAN,USA,WILLIAM V CAMPBELL,,I,S&P 500,3908,2009,,,,,67,2,1997
037833100,AAPL,"APPLE, INC.",2007,ARTHUR D.,LEVINSON,CAUCASIAN,USA,ARTHUR D LEVINSON,,I,S&P 500,3908,2009,,,,,57,2,2000
037833100,AAPL,"APPLE, INC.",2007,ERIC E.,SCHMIDT,CAUCASIAN,USA,ERIC E SCHMIDT,,I,S&P 500,3908,2009,,,,,52,1,2006
037833100,AAPL,"APPLE, INC.",2007,JEROME B.,YORK,CAUCASIAN,USA,JEROME B YORK,,I,S&P 500,3908,2009,,,,,69,1,1997
037833100,AAPL,"APPLE, INC.",2007,STEVEN P.,JOBS,CAUCASIAN,USA,STEVEN P JOBS,,E,S&P 500,3908,2009,,,,,53,1,1997
037833100,AAPL,"APPLE, INC.",2007,ANDREA,JUNG,ASIAN,USA,ANDREA JUNG,,I,S&P 500,3908,2009,,Yes,,,49,2,2008
037833100,AAPL,"APPLE, INC.",2007,ALBERT A.,GORE JR.,UNKNOWN,USA,ALBERT A GORE JR.,,I,S&P 500,3908,2009,,,,,59,0,2003
037833100,AAPL,APPLE INC.,2008,MILLARD S.,DREXLER,UNKNOWN,USA,MILLARD S DREXLER,Yes,I,S&P 500,3908,2009,0.0000,,,,64,1,1999
037833100,AAPL,APPLE INC.,2008,WILLIAM V.,CAMPBELL,CAUCASIAN,USA,WILLIAM V CAMPBELL,Yes,I,S&P 500,3908,2009,0.0000,,,,68,2,1997
037833100,AAPL,APPLE INC.,2008,ARTHUR D.,LEVINSON,CAUCASIAN,USA,ARTHUR D LEVINSON,Yes,I,S&P 500,3908,2009,0.0000,,,,58,2,2000
037833100,AAPL,APPLE INC.,2008,ERIC E.,SCHMIDT,CAUCASIAN,USA,ERIC E SCHMIDT,Yes,I,S&P 500,3908,2009,0.0000,,,,53,1,2006
037833100,AAPL,APPLE INC.,2008,JEROME B.,YORK,CAUCASIAN,USA,JEROME B YORK,Yes,I,S&P 500,3908,2009,0.0000,,,,70,1,1997
037833100,AAPL,APPLE INC.,2008,STEVEN P.,JOBS,CAUCASIAN,USA,STEVEN P JOBS,Yes,E,S&P 500,3908,2009,0.0000,,,,54,1,1997
037833100,AAPL,APPLE INC.,2008,ANDREA,JUNG,ASIAN,USA,ANDREA JUNG,Yes,I,S&P 500,3908,2009,0.0000,Yes,,,50,2,2008
037833100,AAPL,APPLE INC.,2008,ALBERT A.,GORE JR.,UNKNOWN,USA,ALBERT A GORE JR.,Yes,I,S&P 500,3908,2009,0.0000,,,,60,0,2003
037833100,AAPL,APPLE INC.,2009,MILLARD S.,DREXLER,UNKNOWN,USA,MILLARD S. DREXLER,Yes,I,S&P 500,,2011,,,,,65,1,1999
037833100,AAPL,APPLE INC.,2009,WILLIAM V.,CAMPBELL,CAUCASIAN,USA,WILLIAM V. CAMPBELL,Yes,I,S&P 500,,2011,,,,,69,1,1997
037833100,AAPL,APPLE INC.,2009,ARTHUR D.,LEVINSON PH.D.,CAUCASIAN,USA,ARTHUR D. LEVINSON PH.D.,Yes,I,S&P 500,,2011,,,,,59,2,2000
037833100,AAPL,APPLE INC.,2009,ERIC E.,SCHMIDT PH.D.,CAUCASIAN,USA,ERIC E. SCHMIDT PH.D.,Yes,I,S&P 500,,2011,,,,,54,1,2006
037833100,AAPL,APPLE INC.,2009,JEROME B.,YORK,CAUCASIAN,USA,JEROME B. YORK,Yes,I,S&P 500,,2011,,,,,71,2,1997
037833100,AAPL,APPLE INC.,2009,STEVEN P.,JOBS,CAUCASIAN,USA,STEVEN P. JOBS,Yes,E,S&P 500,,2011,,,,,55,1,1997
037833100,AAPL,APPLE INC.,2009,ANDREA,JUNG,ASIAN,USA,ANDREA JUNG,Yes,I,S&P 500,,2011,,Yes,,,51,2,2008
037833100,AAPL,APPLE INC.,2009,ALBERT A.,GORE JR.,UNKNOWN,USA,ALBERT A. GORE JR.,Yes,I,S&P 500,,2011,,,,,61,0,2003
037833100,AAPL,APPLE INC.,2010,MILLARD S.,DREXLER,UNKNOWN,USA,MILLARD S. DREXLER,Yes,I,S&P 500,,2011,,,,,66,1,1999
037833100,AAPL,APPLE INC.,2010,WILLIAM V.,CAMPBELL,CAUCASIAN,USA,WILLIAM V. CAMPBELL,Yes,I,S&P 500,,2011,,,,,70,1,1997
037833100,AAPL,APPLE INC.,2010,ARTHUR D.,LEVINSON,CAUCASIAN,USA,ARTHUR D. LEVINSON,Yes,I,S&P 500,,2011,,,,,61,2,2000
037833100,AAPL,APPLE INC.,2010,JEROME B.,YORK,CAUCASIAN,USA,JEROME B. YORK,Yes,I,S&P 500,,2011,,,,,72,2,1997
037833100,AAPL,APPLE INC.,2010,STEVEN P.,JOBS,CAUCASIAN,USA,STEVEN P. JOBS,Yes,E,S&P 500,,2011,,,,,56,1,1997
037833100,AAPL,APPLE INC.,2010,ANDREA,JUNG,ASIAN,USA,ANDREA JUNG,Yes,I,S&P 500,,2011,,Yes,,,52,2,2008
037833100,AAPL,APPLE INC.,2010,ALBERT A.,GORE JR.,CAUCASIAN,USA,ALBERT A. GORE JR.,Yes,I,S&P 500,,2011,,,,,62,0,2003
037833100,AAPL,APPLE INC.,2011,MILLARD S.,DREXLER,CAUCASIAN,USA,MILLARD S. DREXLER,Yes,I,S&P 500,,2012,,,,,67,1,1999
037833100,AAPL,APPLE INC.,2011,WILLIAM V.,CAMPBELL,CAUCASIAN,USA,WILLIAM V. CAMPBELL,Yes,I,S&P 500,,2012,,,,,71,1,1997
037833100,AAPL,APPLE INC.,2011,ARTHUR D.,LEVINSON,CAUCASIAN,USA,ARTHUR D. LEVINSON,Yes,I,S&P 500,,2012,,,,,61,1,2000
037833100,AAPL,APPLE INC.,2011,STEVEN P.,JOBS,CAUCASIAN,USA,STEVEN P. JOBS,Yes,E,S&P 500,,2012,,,,,57,1,1997
037833100,AAPL,APPLE INC.,2011,ANDREA,JUNG,ASIAN,USA,ANDREA JUNG,Yes,I,S&P 500,,2012,,Yes,,,53,2,2008
037833100,AAPL,APPLE INC.,2011,ALBERT A.,GORE JR.,CAUCASIAN,USA,ALBERT A. GORE JR.,Yes,I,S&P 500,,2012,,,,,63,0,2003
037833100,AAPL,APPLE INC.,2011,RONALD D.,SUGAR,CAUCASIAN,USA,RONALD D. SUGAR,Yes,I,S&P 500,,2012,,,,,63,2,2010
037833100,AAPL,APPLE INC.,2012,MILLARD S.,DREXLER,CAUCASIAN,USA,MILLARD S. DREXLER,Yes,I,S&P 500,,2013,,,,,68,0,1999
037833100,AAPL,APPLE INC.,2012,WILLIAM V.,CAMPBELL,CAUCASIAN,USA,WILLIAM V. CAMPBELL,Yes,I,S&P 500,,2013,,,,,72,1,1997
